bert_all-mpnet-base-v20
0.22436510026454926
0.5978413820266724
-0.012824148871004581
0.6896167397499084
0.0885176956653595
0.04126833379268646
0.37012362480163574
0.4993722140789032
0.7103228569030762
0.10066785663366318
0.061374157667160034
0.31777524948120117
0.668222963809967
-0.026128729805350304
0.7314755916595459
0.34331515431404114
0.14759114384651184
0.3416633605957031
0.3107534348964691
0.5575189590454102
0.6415190696716309
0.9127964377403259
0.102348193526268
0.20926328003406525
-0.05035500228404999
0.3689194917678833
0.13955573737621307
0.025617077946662903
0.5435615181922913
0.06701570749282837
0.13491538166999817
0.22020749747753143
0.9134200811386108
0.14709167182445526
0.15765604376792908
0.0665624588727951
0.5589475035667419
0.8912613987922668
0.6156110167503357
0.19004501402378082
0.05716235563158989
0.7992457151412964
0.4840741455554962
0.052450574934482574
0.7174803614616394
0.26341012120246887
0.26580914855003357
0.49868106842041016
0.5911043286323547
0.7973031401634216
0.0071662901900708675
-0.0785096287727356
0.6648576259613037
0.18941503763198853
0.5092349648475647
0.20254139602184296
0.3657976984977722
0.7960606217384338
0.02246372401714325
-0.057913199067115784
0.20063099265098572
0.7292795777320862
0.3956488072872162
0.23927688598632812
0.6373090147972107
0.8191783428192139
0.5209100246429443
0.02845653146505356
-0.04185444861650467
0.8782713413238525
0.17760537564754486
0.44326144456863403
0.14639373123645782
0.8786686062812805
0.8405258059501648
0.7385872602462769
0.9020748734474182
0.3157401978969574
0.8274238705635071
0.2516932487487793
0.7262792587280273
0.8839272260665894
0.8408287763595581
0.6823899149894714
0.7263680696487427
0.8495201468467712
0.5540422201156616
0.7705761790275574
0.9024746417999268
0.7591827511787415
0.14220035076141357
-0.0026687849313020706
0.9419199824333191
0.30314669013023376
0.3229714334011078
0.0891668051481247
0.24953991174697876
0.10387720912694931
0.8790679574012756
0.822253406047821
0.003732044482603669
0.06195033714175224
0.8636744022369385
0.667441189289093
0.5974944829940796
0.09994182735681534
0.841630756855011
0.8001899123191833
0.7652722001075745
0.9497819542884827
0.13317687809467316
0.7840898633003235
0.37023594975471497
0.8632428646087646
0.8269968032836914
0.5762601494789124
0.9175534248352051
0.9166292548179626
0.9560754299163818
0.8886643648147583
0.8579942584037781
0.9127318263053894
0.8663749694824219
0.8913120627403259
0.7472893595695496
0.7543794512748718
0.8326876759529114
0.7501141428947449
0.9223366379737854
0.9303877353668213
0.6857829093933105
0.919380247592926
0.9388415813446045
0.41092750430107117
0.8728476166725159
-0.02137364260852337
0.819419264793396
0.8458191156387329
0.9311532974243164
0.9446903467178345
0.9084410071372986
0.6981917023658752
0.8004370331764221
0.7805160880088806
0.970744252204895
0.9016488194465637
0.8955656290054321
0.9011840224266052
0.7602307200431824
0.9553194046020508
0.9563259482383728
0.9258342385292053
0.9458053708076477
0.6035041809082031
0.7968376278877258
0.8418678641319275
0.8879709243774414
0.9647016525268555
0.5597730875015259
0.779008686542511
0.9661155343055725
0.18210358917713165
0.9163408279418945
0.9133492112159729
0.8501802086830139
0.8195922374725342
0.6834388971328735
0.5285300612449646
0.6004870533943176
0.9149428606033325
-0.011622310616075993
0.8986778259277344
0.9636427760124207
0.7669023871421814
0.9181126356124878
0.44765132665634155
0.8161632418632507
0.8494564294815063
0.30795541405677795
0.6748558282852173
0.7331821918487549
0.9436542391777039
0.8691589832305908
0.9007166028022766
0.9270411729812622
0.6919890642166138
0.8741682767868042
0.9117636680603027
0.8498813509941101
0.8827989101409912
0.5325015783309937
0.7886888980865479
0.9829878211021423
0.8116500377655029
0.8759469985961914
0.004135389346629381
0.7723323106765747
0.14570604264736176
0.7452079057693481
0.8875494599342346
0.2939220666885376
0.7607269883155823
0.7013728618621826
0.9093023538589478
0.9251016974449158
0.07262425124645233
0.8252013921737671
0.6746686100959778
0.8994048237800598
0.3902949094772339
0.7276489734649658
0.8810853362083435
0.9138402938842773
0.8914529085159302
0.9100666046142578
0.9471778273582458
0.8950682878494263
0.8869166970252991
0.9257692098617554
0.9307827949523926
0.9992012977600098
0.776053786277771
0.8458918929100037
0.8194277882575989
0.6548547148704529
0.0301812794059515
0.8686152100563049
0.8544288277626038
0.9085660576820374
0.9382059574127197
0.052808720618486404
0.8551468849182129
0.7416082620620728
0.6355068683624268
0.9540645480155945
