bert_multi-qa-MiniLM-L6-cos-v10
0.25877782702445984
0.7784459590911865
-0.05867723003029823
0.7083539962768555
0.23393353819847107
0.0831717923283577
0.32639434933662415
0.7028535008430481
0.757951557636261
0.13561765849590302
0.01148336660116911
0.3122910261154175
0.6111170649528503
0.009855508804321289
0.5781233906745911
0.24508459866046906
0.18091683089733124
0.33404967188835144
0.326372891664505
0.5212545394897461
0.6903214454650879
0.8409930467605591
0.09699755162000656
0.3555087447166443
-0.12051192671060562
0.41361579298973083
-0.05023675039410591
0.04643424600362778
0.5447714328765869
-0.0011177845299243927
0.1941109001636505
0.18325355648994446
0.8510898351669312
0.2226267158985138
0.13736970722675323
0.07523257285356522
0.5994086861610413
0.7401134371757507
0.5298957824707031
0.2425379902124405
0.045681215822696686
0.8110726475715637
0.3379965126514435
0.06955417990684509
0.8153978586196899
0.4130990207195282
0.44840186834335327
0.5301941633224487
0.48844102025032043
0.7915253639221191
0.1977291703224182
-0.018429115414619446
0.6728906631469727
0.41607725620269775
0.5357649922370911
0.13537468016147614
0.38797450065612793
0.7482743263244629
0.0357942059636116
0.05438394472002983
0.047599054872989655
0.602698564529419
0.41783303022384644
0.2085885852575302
0.6070582270622253
0.7212871313095093
0.6867495775222778
0.08692339807748795
0.08703535050153732
0.8406219482421875
0.2131427824497223
0.49365752935409546
0.056308843195438385
0.8460388779640198
0.7864426970481873
0.6367371082305908
0.8896171450614929
0.32563382387161255
0.8434243202209473
0.4006895124912262
0.8178657293319702
0.8460952043533325
0.6444865465164185
0.676648736000061
0.8254196643829346
0.8624589443206787
0.5635725855827332
0.7300373911857605
0.8344714045524597
0.8323916792869568
0.2072664201259613
0.21970275044441223
0.8145869970321655
0.37128907442092896
0.3770596981048584
0.05377016216516495
0.2160000205039978
0.13830731809139252
0.8464667797088623
0.7304599285125732
0.005588434170931578
0.520210862159729
0.8801698088645935
0.6201517581939697
0.6303588151931763
0.1846383512020111
0.773697555065155
0.8613186478614807
0.6677118539810181
0.8351677060127258
0.24698051810264587
0.8918402194976807
0.3576695919036865
0.8201943635940552
0.8835729360580444
0.45918190479278564
0.6589720845222473
0.84229975938797
0.8786718249320984
0.8596392869949341
0.8968283534049988
0.9576742649078369
0.8852910399436951
0.6992450952529907
0.7697924375534058
0.8320556282997131
0.8136672973632812
0.7227720618247986
0.8594079613685608
0.9344791769981384
0.7326512336730957
0.8920457363128662
0.9120253920555115
0.43101152777671814
0.8860105276107788
-0.013072465546429157
0.6885620355606079
0.7812283039093018
0.8700079321861267
0.9115381240844727
0.8300018310546875
0.6514213681221008
0.8522793054580688
0.5600493550300598
0.9062957763671875
0.8975540995597839
0.7644565105438232
0.8066694736480713
0.81840580701828
0.9408530592918396
0.9000699520111084
0.7745410203933716
0.6501243710517883
0.6325008273124695
0.7992200255393982
0.669317901134491
0.7428964376449585
0.9540565013885498
0.516731321811676
0.7091752290725708
0.8510720133781433
0.23749496042728424
0.794596254825592
0.8476289510726929
0.8381944894790649
0.8559238910675049
0.7862502336502075
0.21937526762485504
0.7365002632141113
0.9192963242530823
0.010094799101352692
0.818417489528656
0.9092219471931458
0.8107494711875916
0.8542305827140808
0.4260331690311432
0.6557629108428955
0.8156137466430664
0.20445778965950012
0.5977867245674133
0.6563926935195923
0.8886201977729797
0.8868781328201294
0.6975512504577637
0.8506152629852295
0.8796757459640503
0.8679308891296387
0.8986232280731201
0.8271269798278809
0.9377747178077698
0.362024188041687
0.7741243243217468
0.9278042316436768
0.929644763469696
0.8134028315544128
0.07760918885469437
0.7419481873512268
0.33617180585861206
0.7821091413497925
0.8788776993751526
0.41011884808540344
0.8241560459136963
0.7146490216255188
0.932712197303772
0.9374975562095642
0.08669720590114594
0.8894829750061035
0.7293199896812439
0.9018474817276001
0.41986900568008423
0.6325992941856384
0.7313377857208252
0.9158439040184021
0.8279999494552612
0.849911093711853
0.8333644270896912
0.9121922850608826
0.7652496099472046
0.8937757611274719
0.8047186136245728
0.9908941388130188
0.8115348219871521
0.8048818111419678
0.7458307147026062
0.7396500706672668
-0.07069174200296402
0.7836339473724365
0.8503580093383789
0.9258263111114502
0.9490940570831299
0.015845244750380516
0.8494621515274048
0.561664342880249
0.7799897193908691
0.9353848695755005
