bert_multi-qa-mpnet-base-dot-v10
0.32823577523231506
0.6901580691337585
0.14594188332557678
0.7703354954719543
0.37242332100868225
0.18844324350357056
0.49848124384880066
0.7165051102638245
0.7424055933952332
0.2407829463481903
0.2276507467031479
0.40931281447410583
0.6321059465408325
0.12118955701589584
0.6509010791778564
0.36829763650894165
0.2501293420791626
0.557112991809845
0.4708405137062073
0.5292873382568359
0.629571795463562
0.9056035876274109
0.22438858449459076
0.4001561403274536
0.11557039618492126
0.4438104033470154
0.20713059604167938
0.2167760580778122
0.6974087953567505
0.19630086421966553
0.3026743531227112
0.24911557137966156
0.9242649674415588
0.25465911626815796
0.28816553950309753
0.22592860460281372
0.6803433299064636
0.8825708031654358
0.5539641976356506
0.281365305185318
0.19608023762702942
0.7023504376411438
0.5085752606391907
0.22635869681835175
0.8382059335708618
0.4050467908382416
0.38679179549217224
0.5371242165565491
0.6736968755722046
0.859869658946991
0.2233753353357315
0.11736997216939926
0.672417402267456
0.387195885181427
0.5998229384422302
0.36532455682754517
0.45245644450187683
0.8349894881248474
0.17474396526813507
0.12291377782821655
0.25066056847572327
0.7465066313743591
0.44391071796417236
0.37822991609573364
0.5767579078674316
0.8538581728935242
0.6649836301803589
0.22915509343147278
0.24990001320838928
0.9199911952018738
0.23021551966667175
0.4693063199520111
0.21862342953681946
0.9186980128288269
0.8382377028465271
0.7386709451675415
0.9011774659156799
0.5247798562049866
0.8097140789031982
0.4114517271518707
0.8245639204978943
0.781895101070404
0.8546299934387207
0.770488977432251
0.7966145277023315
0.8620942831039429
0.6825965642929077
0.763851523399353
0.8995011448860168
0.8397285342216492
0.32140055298805237
0.19843344390392303
0.8740744590759277
0.4013489782810211
0.37655818462371826
0.2641391456127167
0.33995550870895386
0.2896288335323334
0.8968803286552429
0.7431733012199402
0.226980060338974
0.33052870631217957
0.8859633207321167
0.63148033618927
0.6476578116416931
0.31639787554740906
0.7973388433456421
0.8465869426727295
0.809484601020813
0.9554228782653809
0.3115018904209137
0.9093589782714844
0.3684561252593994
0.863874077796936
0.8633996248245239
0.6074787378311157
0.9216304421424866
0.8837388157844543
0.9573538899421692
0.8703811764717102
0.8349599242210388
0.9453133344650269
0.9191061854362488
0.8586041927337646
0.9079596996307373
0.8489745855331421
0.8126289248466492
0.8261662125587463
0.8923183083534241
0.954183042049408
0.7329584956169128
0.878533661365509
0.928278923034668
0.47815725207328796
0.9164490699768066
0.14821459352970123
0.7997774481773376
0.8308496475219727
0.9367101192474365
0.9324043393135071
0.8964014053344727
0.7259473204612732
0.8886144161224365
0.8244733214378357
0.9410234689712524
0.9302363991737366
0.9175750613212585
0.8073734045028687
0.7491620779037476
0.9474412798881531
0.9571040868759155
0.902320921421051
0.8999705910682678
0.6540102362632751
0.8364481329917908
0.7687603831291199
0.893957793712616
0.9893110990524292
0.5678127408027649
0.8416594862937927
0.9116695523262024
0.39280110597610474
0.9119048714637756
0.9369938969612122
0.808915913105011
0.7840244174003601
0.740735650062561
0.46103817224502563
0.6731163859367371
0.9240129590034485
0.16035805642604828
0.9060580730438232
0.964101254940033
0.7528408169746399
0.93888258934021
0.5168188810348511
0.8134472966194153
0.8107019662857056
0.3425143361091614
0.7782351970672607
0.6906573176383972
0.9342904090881348
0.9088964462280273
0.9207804799079895
0.9112492799758911
0.8755653500556946
0.9304226636886597
0.930255651473999
0.8231329917907715
0.8706656098365784
0.5633435249328613
0.7378792762756348
0.972963809967041
0.8775436878204346
0.8811653852462769
0.22914278507232666
0.6856756210327148
0.3797600567340851
0.7713629603385925
0.9110348224639893
0.4393679201602936
0.7611411809921265
0.7308169603347778
0.9378744959831238
0.946511447429657
0.29252535104751587
0.8960288166999817
0.7675747275352478
0.9041064381599426
0.4547308683395386
0.7357923984527588
0.7924529314041138
0.9271399974822998
0.8784977793693542
0.821179211139679
0.9238879084587097
0.9216091632843018
0.9490143656730652
0.9346169233322144
0.9046886563301086
0.9882442951202393
0.8551346063613892
0.8784445524215698
0.8243871927261353
0.7752166390419006
0.1760328859090805
0.9049227237701416
0.8726829290390015
0.9183388352394104
0.9565140604972839
0.20221896469593048
0.9029942750930786
0.6929742693901062
0.734818696975708
0.9386488795280457
