bert_paraphrase-albert-small-v20
0.18712283670902252
0.49486449360847473
-0.07999394834041595
0.4495236873626709
0.19482168555259705
-0.06182822957634926
0.1509263813495636
0.49201664328575134
0.5603438019752502
0.0822434350848198
0.15908822417259216
0.05529215186834335
0.4383358955383301
0.14920654892921448
0.48912313580513
0.28644004464149475
0.20327740907669067
0.492975652217865
0.32386094331741333
0.2963831126689911
0.25195157527923584
0.4912022054195404
0.16758732497692108
0.19789756834506989
0.20259989798069
0.4613229036331177
0.2544477880001068
0.09050281345844269
0.5302550792694092
-0.03324436768889427
0.16078297793865204
0.04210931807756424
0.6272311806678772
0.0833740085363388
0.09393075108528137
0.04766609147191048
0.5213974714279175
0.7322704195976257
0.3746839761734009
0.20754915475845337
-0.06613216549158096
0.6488466858863831
0.6284978985786438
0.031961072236299515
0.7905424237251282
0.3646049499511719
0.16850292682647705
0.03879174590110779
0.4916757345199585
0.5543086528778076
0.17597809433937073
-0.040263399481773376
0.30296018719673157
0.47477987408638
0.3617371916770935
0.16208818554878235
0.2084396481513977
0.8258656859397888
0.13085296750068665
0.17062348127365112
0.054358091205358505
0.5501282215118408
0.41730985045433044
0.03841278702020645
0.3362489342689514
0.6432016491889954
0.1011018231511116
-0.06445936858654022
-0.020811162889003754
0.6574399471282959
0.031328365206718445
0.30109161138534546
0.21823926270008087
0.8018696308135986
0.5600093007087708
0.5203465223312378
0.7152869701385498
0.3108599781990051
0.45613908767700195
0.17542636394500732
0.5759445428848267
0.7385132312774658
0.6167829036712646
0.42142054438591003
0.6683956980705261
0.6416422724723816
0.3213946521282196
0.2825619578361511
0.8296625018119812
0.5214177966117859
0.25142696499824524
0.056120287626981735
0.6995311975479126
0.14921121299266815
0.2347492128610611
-0.038496147841215134
0.05124061554670334
0.19882100820541382
0.7126699686050415
0.504368245601654
0.1256636679172516
0.4183131754398346
0.8543906211853027
0.35993918776512146
0.4563564956188202
0.2581996023654938
0.5726134777069092
0.7999396324157715
0.44820067286491394
0.8452165722846985
0.14053238928318024
0.9066240787506104
0.09785842150449753
0.6401828527450562
0.6737574338912964
0.2776804268360138
0.670076310634613
0.8001840114593506
0.6869614124298096
0.851746678352356
0.7524107694625854
0.5317305326461792
0.7566098570823669
0.6352725028991699
0.9447667002677917
0.5575923323631287
0.7055718302726746
0.5074440836906433
0.800809919834137
0.9410796761512756
0.522792637348175
0.6835190057754517
0.8735189437866211
0.3131643235683441
0.8380295634269714
0.05524233728647232
0.8199892044067383
0.38655734062194824
0.7103638648986816
0.7677257657051086
0.634453296661377
0.5665964484214783
0.7551494240760803
0.5350609421730042
0.6500385999679565
0.891087532043457
0.8011629581451416
0.680118978023529
0.7547587156295776
0.8477921485900879
0.8447247743606567
0.8416895866394043
0.7608458995819092
0.5117184519767761
0.6616019606590271
0.7314852476119995
0.7381304502487183
0.7537842988967896
0.636224627494812
0.7360488176345825
0.7824648022651672
0.17811602354049683
0.5053415894508362
0.7437076568603516
0.4763283133506775
0.730552613735199
0.4256933629512787
0.2523776888847351
0.6074060797691345
0.7023021578788757
-0.0985371321439743
0.6746496558189392
0.8029701113700867
0.6460914611816406
0.852599024772644
0.3942602574825287
0.6235572695732117
0.5137015581130981
0.21422161161899567
0.5211347341537476
0.5856817364692688
0.8210374116897583
0.6680348515510559
0.699319064617157
0.7979612946510315
0.8139476776123047
0.6485934853553772
0.8069888949394226
0.7649787664413452
0.7874099612236023
0.3848123848438263
0.3811352550983429
0.794142484664917
0.7875056266784668
0.6682960987091064
0.12519580125808716
0.48065534234046936
0.3031468093395233
0.6991062760353088
0.7360911965370178
0.25185176730155945
0.863466739654541
0.7151176929473877
0.7633454203605652
0.8568983674049377
-0.04508303105831146
0.6279709935188293
0.5698574185371399
0.6266569495201111
0.3929581046104431
0.6893454194068909
0.7274733185768127
0.6424057483673096
0.7777580618858337
0.48338770866394043
0.8293195962905884
0.7881807684898376
0.833251416683197
0.823417603969574
0.5618289709091187
0.9745760560035706
0.7209578156471252
0.6795521974563599
0.4587983191013336
0.6833937764167786
0.04086899757385254
0.5458510518074036
0.8073822855949402
0.7836084961891174
0.9217371344566345
0.06499107927083969
0.7311129570007324
0.4340170919895172
0.4624020457267761
0.8507893085479736
