bert_multi-qa-distilbert-cos-v10
0.36658474802970886
0.7457321286201477
-0.007130010519176722
0.6737223267555237
0.19715744256973267
0.09075724333524704
0.24970820546150208
0.5601966977119446
0.7187075614929199
0.06999728083610535
0.06378420442342758
0.21994666755199432
0.5977585911750793
-0.04415581002831459
0.5728203058242798
0.30024024844169617
0.13291588425636292
0.38308244943618774
0.2966555953025818
0.4328167736530304
0.6296439170837402
0.7956018447875977
0.06866156309843063
0.3210059106349945
-0.04451903700828552
0.44809767603874207
0.01655443198978901
0.006926483940333128
0.5446764826774597
-0.03143267333507538
0.16569289565086365
0.16567012667655945
0.7414700984954834
0.24422910809516907
0.3026648759841919
0.11084672808647156
0.5017213225364685
0.8331966400146484
0.4421409070491791
0.1464165598154068
0.022440148517489433
0.7754045724868774
0.48207637667655945
-0.004750273656100035
0.7970926761627197
0.3142353594303131
0.3123835623264313
0.5141571164131165
0.6701197624206543
0.8097180128097534
0.064621701836586
-0.056895121932029724
0.5373396873474121
0.3346077501773834
0.46362408995628357
0.16402271389961243
0.2749080955982208
0.6974247097969055
0.08476773649454117
0.04244513437151909
0.11549478769302368
0.7117415070533752
0.4258192479610443
0.15969406068325043
0.559441864490509
0.7010301351547241
0.5603139996528625
0.03273768350481987
0.04532570391893387
0.8123354911804199
0.14911764860153198
0.3965531885623932
0.10898864269256592
0.8967493772506714
0.8314974308013916
0.6370072364807129
0.853569507598877
0.47741758823394775
0.7081015706062317
0.36718177795410156
0.6697313189506531
0.7908369302749634
0.6202175617218018
0.680490255355835
0.8525108695030212
0.8496137857437134
0.7141792178153992
0.7736307382583618
0.7973686456680298
0.8349037766456604
0.04335814341902733
0.1351940780878067
0.8314564824104309
0.33839255571365356
0.3603983223438263
0.00989080686122179
0.2133360356092453
0.11601871997117996
0.8628999590873718
0.6449915766716003
0.10958120226860046
0.3553464710712433
0.8321121335029602
0.6480045318603516
0.6529136896133423
0.06719569861888885
0.7765986323356628
0.8299197554588318
0.73260098695755
0.8861188292503357
0.1629589945077896
0.8342342972755432
0.16335828602313995
0.8687328696250916
0.8938619494438171
0.5638213157653809
0.8506516218185425
0.8810915946960449
0.9548570513725281
0.8870874047279358
0.8488665223121643
0.9482457041740417
0.8442285060882568
0.8496450781822205
0.7925809621810913
0.7676967978477478
0.7518250346183777
0.7517326474189758
0.8662905097007751
0.9445872902870178
0.564974308013916
0.8704072833061218
0.9065738916397095
0.39714962244033813
0.9255542159080505
0.014498366042971611
0.7541462182998657
0.8255542516708374
0.8835839033126831
0.9208707213401794
0.8313450813293457
0.6081876754760742
0.836707353591919
0.5682808756828308
0.9342429637908936
0.8632387518882751
0.8803033828735352
0.7716025710105896
0.7177518606185913
0.8279822468757629
0.9489105343818665
0.8681526184082031
0.8459228277206421
0.3986758589744568
0.7571910619735718
0.7161570191383362
0.7964511513710022
0.9109605550765991
0.5893422961235046
0.8119820356369019
0.8640431761741638
0.1216992735862732
0.836502730846405
0.8778672218322754
0.8110585808753967
0.854343831539154
0.7409378290176392
0.33189868927001953
0.6880350708961487
0.9099791646003723
-0.021922502666711807
0.875252366065979
0.9349112510681152
0.8374291062355042
0.9089093804359436
0.49444136023521423
0.505062997341156
0.8256630301475525
0.20305109024047852
0.6525741219520569
0.6869606375694275
0.9051591157913208
0.9018714427947998
0.8047015070915222
0.8894795179367065
0.7717324495315552
0.847638726234436
0.900015115737915
0.7205678820610046
0.9037019610404968
0.4037790596485138
0.757611095905304
0.9463513493537903
0.9234569072723389
0.8280147910118103
0.06258615106344223
0.6523075103759766
0.2108830064535141
0.6914327144622803
0.8506484627723694
0.3087623119354248
0.7579256296157837
0.7590237855911255
0.9330855011940002
0.9328107237815857
0.03415684774518013
0.887243390083313
0.6833423376083374
0.8198082447052002
0.3809625208377838
0.7311176061630249
0.7083315849304199
0.889388918876648
0.8873822093009949
0.8411334156990051
0.8900531530380249
0.9007332921028137
0.8404582738876343
0.8240545988082886
0.822880744934082
0.9715085625648499
0.785004734992981
0.8250136375427246
0.6362651586532593
0.6992284059524536
0.04969384893774986
0.8394675254821777
0.8812981247901917
0.9535015821456909
0.9393208622932434
0.1792149543762207
0.9139228463172913
0.5999930500984192
0.7320690751075745
0.9440838694572449
