bert_paraphrase-multilingual-mpnet-base-v20
0.1310141682624817
0.39395788311958313
0.17330606281757355
0.45903879404067993
0.18360309302806854
-0.004157868213951588
0.18933643400669098
0.4893558621406555
0.5676615834236145
0.13933590054512024
0.08208815008401871
0.254713773727417
0.5398029088973999
-0.007678400259464979
0.3416064381599426
0.34373408555984497
0.11158650368452072
0.48299989104270935
0.25200343132019043
0.3083471655845642
0.5693776607513428
0.7278150320053101
0.030469173565506935
0.30723127722740173
-0.031015725806355476
0.4398163855075836
0.11404091119766235
0.024057572707533836
0.5445256233215332
0.03088041953742504
0.31799235939979553
0.2006922960281372
0.7609356641769409
0.21152445673942566
0.13924022018909454
0.025774136185646057
0.6062656044960022
0.7017483115196228
0.3329647481441498
0.2626328766345978
0.11741351336240768
0.6079360246658325
0.46579208970069885
0.01836712844669819
0.7999813556671143
0.3795582354068756
0.18355593085289001
0.24062801897525787
0.4242084324359894
0.6669504642486572
0.08341921120882034
0.010874711908400059
0.4305438697338104
0.36452704668045044
0.4384637773036957
0.17882059514522552
0.12940597534179688
0.7334558963775635
0.07654061168432236
0.07049286365509033
0.1680176854133606
0.5918837785720825
0.32126668095588684
0.17879989743232727
0.30476710200309753
0.6745847463607788
0.26505476236343384
0.07246781140565872
0.009316770359873772
0.7593350410461426
0.15606209635734558
0.18652842938899994
0.39537015557289124
0.8697225451469421
0.7954191565513611
0.7108607888221741
0.7294355034828186
0.2001725733280182
0.5590303540229797
0.3675304055213928
0.5605948567390442
0.8127406239509583
0.6448219418525696
0.5679818987846375
0.6849138140678406
0.5330900549888611
0.671654462814331
0.5794440507888794
0.8310230374336243
0.6257919073104858
0.21491782367229462
0.06663225591182709
0.7029379606246948
0.2526780366897583
0.26006150245666504
0.13753236830234528
0.05317220091819763
0.14336533844470978
0.7350336313247681
0.6634995341300964
0.16184955835342407
0.34243008494377136
0.9191361665725708
0.3434443771839142
0.5158447623252869
0.3567406237125397
0.671521008014679
0.7880090475082397
0.5755695700645447
0.8735461235046387
0.1401916891336441
0.9645941853523254
0.08631076663732529
0.6661151647567749
0.6649260520935059
0.3804891109466553
0.6516720056533813
0.8735262751579285
0.8972874283790588
0.8465154767036438
0.7839604020118713
0.6754605770111084
0.8240056037902832
0.4807787835597992
0.9482125639915466
0.6363248229026794
0.6225360631942749
0.42435821890830994
0.7126449346542358
0.9464909434318542
0.6914934515953064
0.6645421385765076
0.88056880235672
0.4168284237384796
0.8367269039154053
-0.04447678104043007
0.7513664364814758
0.6603630781173706
0.8133652210235596
0.8299235701560974
0.7386053204536438
0.5689656734466553
0.6824683547019958
0.638193666934967
0.7359397411346436
0.8990229368209839
0.7830890417098999
0.7193012237548828
0.7542867660522461
0.8297244906425476
0.877347469329834
0.8531089425086975
0.6368283033370972
0.7188349962234497
0.6662797331809998
0.762471079826355
0.7835051417350769
0.8512659668922424
0.6837723851203918
0.775139331817627
0.8220111131668091
0.25264787673950195
0.5688389539718628
0.9136464595794678
0.6908910274505615
0.7002395391464233
0.5910729765892029
0.27478286623954773
0.6934407353401184
0.7639670968055725
0.11815668642520905
0.7732760310173035
0.9041265845298767
0.666954517364502
0.9332009553909302
0.3847370743751526
0.623672366142273
0.6324136257171631
0.2979709208011627
0.6014503240585327
0.5564829111099243
0.8743358254432678
0.7854114770889282
0.8751246929168701
0.8670071959495544
0.8898196816444397
0.801806628704071
0.781620979309082
0.8020052313804626
0.8522919416427612
0.42396223545074463
0.5627469420433044
0.9252403974533081
0.8372195959091187
0.8554553985595703
0.0544440783560276
0.5346505045890808
0.28757619857788086
0.7442479729652405
0.6580484509468079
0.3173045814037323
0.8234137892723083
0.8092368245124817
0.8465718626976013
0.9067445397377014
0.18253128230571747
0.6364043354988098
0.6247756481170654
0.7707133293151855
0.4583619236946106
0.6353059411048889
0.7676265239715576
0.6742042899131775
0.6473618149757385
0.473217636346817
0.7288398146629333
0.8495907783508301
0.9255792498588562
0.9364545941352844
0.7113195657730103
0.9985770583152771
0.6730371117591858
0.6541851162910461
0.4621998071670532
0.7616090178489685
0.05945555493235588
0.7149034738540649
0.8659590482711792
0.8470224738121033
0.9480806589126587
0.02081446908414364
0.8667722940444946
0.44883841276168823
0.7085915207862854
0.9095296859741211
