bert_all-MiniLM-L6-v20
0.321454256772995
0.7960455417633057
-0.058982305228710175
0.6604493856430054
0.08988449722528458
-0.04965227097272873
0.16614806652069092
0.5291406512260437
0.679481565952301
0.0014106369344517589
0.07793720811605453
0.32103362679481506
0.5280706882476807
-0.026496628299355507
0.5505874156951904
0.2160618007183075
0.10648611187934875
0.2673763930797577
0.4623161554336548
0.34103330969810486
0.6350010633468628
0.8551236391067505
0.10131142288446426
0.2411586046218872
-0.03344294801354408
0.39451277256011963
0.05719001591205597
-0.01823687180876732
0.47584569454193115
-0.014647823758423328
0.020023725926876068
0.2449246495962143
0.5990445613861084
0.24980786442756653
0.210386723279953
0.046646710485219955
0.4290350377559662
0.698913037776947
0.6592201590538025
0.24727755784988403
0.03492598980665207
0.7865990400314331
0.41684213280677795
0.005979484412819147
0.9116722941398621
0.31327053904533386
0.17544053494930267
0.49001345038414
0.6590285897254944
0.685858964920044
0.07516150176525116
0.05354295298457146
0.5597923994064331
0.25433269143104553
0.4078871011734009
0.09562331438064575
0.14158375561237335
0.7111659646034241
0.03170425072312355
-0.030196312814950943
0.15656018257141113
0.6956703066825867
0.47961777448654175
0.18755656480789185
0.6636304259300232
0.6882246136665344
0.48541516065597534
0.011988706886768341
-0.004986031446605921
0.7853004336357117
0.1280210316181183
0.2739606499671936
-0.047247160226106644
0.8584306836128235
0.6347357034683228
0.546777069568634
0.8275899291038513
0.2853768467903137
0.5625166296958923
0.25214850902557373
0.5007450580596924
0.8447738885879517
0.6030755639076233
0.656815230846405
0.6796836853027344
0.7736088037490845
0.4990290403366089
0.6730923652648926
0.8112931847572327
0.7343305945396423
0.10104324668645859
0.15530318021774292
0.9022706151008606
0.24944405257701874
0.29938459396362305
0.059535834938287735
0.09042028337717056
0.0038110390305519104
0.869113028049469
0.6890024542808533
0.03598419949412346
0.21177974343299866
0.7459284663200378
0.6133913397789001
0.524656355381012
0.11524264514446259
0.8082807660102844
0.8169944286346436
0.7186254262924194
0.9670754671096802
0.03267441689968109
0.8192800879478455
0.17280900478363037
0.8190515041351318
0.7138806581497192
0.5993898510932922
0.7843743562698364
0.8933023810386658
0.9049428701400757
0.9288633465766907
0.8290904760360718
0.9274589419364929
0.7742834091186523
0.8967499136924744
0.7440838813781738
0.48455801606178284
0.6315611600875854
0.7903500199317932
0.7951267957687378
0.8912501931190491
0.6237199902534485
0.824351966381073
0.8968451023101807
0.33834108710289
0.9241459369659424
-0.06957835704088211
0.6962676048278809
0.8029840588569641
0.9093314409255981
0.9256510734558105
0.8102464079856873
0.7880247831344604
0.7929023504257202
0.6429063677787781
0.941163182258606
0.8010984659194946
0.867842435836792
0.870231032371521
0.7480380535125732
0.7995278835296631
0.8868080973625183
0.9094561338424683
0.802494466304779
0.5039995312690735
0.7752459049224854
0.644234836101532
0.7227593064308167
0.9649822115898132
0.6829409003257751
0.706081748008728
0.8572461009025574
0.2090758979320526
0.8736105561256409
0.864150881767273
0.5993353724479675
0.666752815246582
0.790635347366333
0.18452635407447815
0.40520885586738586
0.8211930394172668
0.022912057116627693
0.8224571943283081
0.9255160689353943
0.8444161415100098
0.886809766292572
0.38195115327835083
0.7035205960273743
0.8273606300354004
0.13802166283130646
0.47806254029273987
0.6284639835357666
0.9663698077201843
0.8937059044837952
0.6845550537109375
0.8519425988197327
0.715537965297699
0.6659061908721924
0.8749773502349854
0.8024263381958008
0.9121684432029724
0.4573272168636322
0.7167965769767761
0.9333718419075012
0.8520363569259644
0.8626443147659302
0.08214705437421799
0.4738210439682007
0.12469185888767242
0.7279874682426453
0.7939242124557495
0.4215297996997833
0.7401602268218994
0.7519373893737793
0.8246297836303711
0.9248349070549011
0.002152401953935623
0.8416706323623657
0.7354251742362976
0.8372551202774048
0.42633289098739624
0.6272905468940735
0.8303359150886536
0.8409085273742676
0.851438581943512
0.6522876620292664
0.8390545845031738
0.8677123785018921
0.8459489941596985
0.9021377563476562
0.8175841569900513
0.9934588074684143
0.8361757397651672
0.7564505338668823
0.6137511134147644
0.6700541377067566
-0.020751547068357468
0.6621841788291931
0.8438541293144226
0.8729375004768372
0.8660660982131958
0.010052160359919071
0.7784098982810974
0.6348613500595093
0.7580100297927856
0.9140843749046326
