bert_paraphrase-MiniLM-L3-v20
0.25874608755111694
0.49434301257133484
-0.09092459827661514
0.4629131257534027
0.014057302847504616
-0.1464601308107376
0.004240154754370451
0.5879693627357483
0.6139503717422485
0.013097276911139488
-0.05343843251466751
0.11482798308134079
0.5705090165138245
0.004126270767301321
0.25532668828964233
0.20082752406597137
-0.0389089360833168
0.4082372188568115
0.3394622504711151
0.1401406079530716
0.4930499792098999
0.6140480637550354
0.13614897429943085
0.19005924463272095
-0.022388366982340813
0.34469905495643616
-0.002647831803187728
0.1379166543483734
0.38759586215019226
0.10127763450145721
0.24480471014976501
0.028256278485059738
0.6018365621566772
0.07241981476545334
0.22029897570610046
0.07192987203598022
0.45635664463043213
0.652924656867981
0.4019341468811035
0.10038081556558609
0.06524214148521423
0.35499247908592224
0.42953941226005554
-0.04144333302974701
0.6650094389915466
0.5645641088485718
0.2034728229045868
0.048450760543346405
0.46081510186195374
0.6113179922103882
0.11898873746395111
-0.03967105224728584
0.3103260099887848
0.16350382566452026
0.3798925280570984
0.0715826079249382
0.11482051759958267
0.7067959308624268
0.06968401372432709
-0.05463292449712753
0.02527626045048237
0.5148786902427673
0.2884482443332672
0.15691277384757996
0.5003930330276489
0.6712753772735596
0.40402671694755554
0.1392797976732254
-0.05015307664871216
0.5770547986030579
0.21518650650978088
0.177885964512825
0.18615373969078064
0.8607863783836365
0.6197358965873718
0.3469819128513336
0.7427904605865479
0.3514035642147064
0.6584469676017761
0.2478986233472824
0.5253263711929321
0.6961529850959778
0.5318441987037659
0.37899714708328247
0.5717631578445435
0.6519576907157898
0.5103085041046143
0.4755576252937317
0.8030035495758057
0.5952503681182861
0.2452256679534912
0.07767793536186218
0.6745545268058777
0.23779107630252838
0.23552635312080383
0.031055375933647156
0.1296471208333969
0.1252431869506836
0.7212687730789185
0.5931268334388733
0.05179542675614357
0.18757078051567078
0.8745550513267517
0.33655649423599243
0.5362478494644165
0.20435567200183868
0.6015259623527527
0.7097522616386414
0.5657302737236023
0.8017845749855042
0.01576409488916397
0.8810655474662781
0.0197982769459486
0.5987772941589355
0.7180644869804382
0.4012734889984131
0.5824345946311951
0.7233138680458069
0.7483919262886047
0.8068355917930603
0.7256422638893127
0.7558184266090393
0.7425410151481628
0.5566264390945435
0.8394109606742859
0.5675908923149109
0.5590913891792297
0.4029994606971741
0.6691614985466003
0.9412471055984497
0.5345948338508606
0.6066811680793762
0.7397972941398621
0.27508747577667236
0.6988418102264404
-0.11322591453790665
0.7195262908935547
0.48882582783699036
0.6860363483428955
0.8018108606338501
0.7305925488471985
0.542351245880127
0.7102464437484741
0.6023101806640625
0.7771366238594055
0.8568695187568665
0.850348949432373
0.5291805267333984
0.6898925304412842
0.7372863292694092
0.8393632173538208
0.7859188914299011
0.5614026784896851
0.38298743963241577
0.4870627224445343
0.6799563765525818
0.6675915718078613
0.8152172565460205
0.6873475909233093
0.7711360454559326
0.7534275054931641
0.16345301270484924
0.6240828037261963
0.7354609370231628
0.7321162819862366
0.6883714199066162
0.36178964376449585
0.2755732238292694
0.569358766078949
0.681030809879303
-0.009374071843922138
0.7762302160263062
0.8450477123260498
0.7557971477508545
0.8487434387207031
0.22672702372074127
0.588177502155304
0.7339497208595276
0.28552567958831787
0.3288290798664093
0.5762423276901245
0.8155885934829712
0.777054488658905
0.6250336766242981
0.7471840977668762
0.8358805775642395
0.5981075763702393
0.81737220287323
0.7717611193656921
0.7675189971923828
0.30811014771461487
0.37538477778434753
0.8324142694473267
0.8057214617729187
0.7564078569412231
0.01960090734064579
0.6162129640579224
0.21860159933567047
0.7563602328300476
0.6522225737571716
0.4037369191646576
0.6167548894882202
0.7251412272453308
0.7008853554725647
0.8122575283050537
0.04965658485889435
0.7283051609992981
0.489840030670166
0.6822558641433716
0.3926425576210022
0.4282851815223694
0.6405683755874634
0.5082952976226807
0.6737812161445618
0.40605518221855164
0.7012124061584473
0.7397034764289856
0.8249242305755615
0.867016077041626
0.5246990919113159
0.9932399392127991
0.676669180393219
0.5866407155990601
0.4000599682331085
0.5858644247055054
0.019004423171281815
0.5156035423278809
0.7680593729019165
0.8515254855155945
0.9210466742515564
0.0017294707940891385
0.7799681425094604
0.4992450773715973
0.5821534395217896
0.7060402035713196
