bert_distiluse-base-multilingual-cased-v20
0.29552894830703735
0.530083179473877
0.16741517186164856
0.4317356050014496
0.1566902995109558
-0.0060807629488408566
0.08491673320531845
0.5153658986091614
0.5267579555511475
0.05247914418578148
0.1458141952753067
0.29951930046081543
0.4743257761001587
0.023671848699450493
0.34011122584342957
0.4213094115257263
0.15859156847000122
0.422316312789917
0.2719787657260895
0.240351140499115
0.6072724461555481
0.6271961331367493
0.09703152626752853
0.27927419543266296
0.05308402702212334
0.41830626130104065
0.1066414937376976
0.07480990141630173
0.42039164900779724
0.007751672528684139
0.14904026687145233
0.17383934557437897
0.6429107785224915
-0.005988968536257744
0.24618013203144073
0.18332746624946594
0.546769380569458
0.6314099431037903
0.4201611578464508
0.12436674535274506
0.24833428859710693
0.5583332777023315
0.3085373640060425
0.11684562265872955
0.7109723091125488
0.6571493744850159
0.1960771083831787
0.1019112765789032
0.6513140797615051
0.6464502215385437
0.04889185354113579
0.1449628323316574
0.5769919157028198
0.261678546667099
0.5946762561798096
0.15713217854499817
0.1072339341044426
0.6589231491088867
0.10023126751184464
0.14610503613948822
0.11235339939594269
0.6471274495124817
0.4657060503959656
0.31634896993637085
0.3821154534816742
0.6521506309509277
0.44477859139442444
0.03745388984680176
0.0761929377913475
0.7556476593017578
0.11446686089038849
0.1491321325302124
0.2813553214073181
0.7615711092948914
0.7326744198799133
0.5398964285850525
0.6083149909973145
0.3041950762271881
0.5801917910575867
0.26803943514823914
0.5028643012046814
0.8195434808731079
0.6178684234619141
0.41562753915786743
0.6345194578170776
0.638433039188385
0.524837851524353
0.5096067190170288
0.8578096628189087
0.689272403717041
0.23248060047626495
0.05369690805673599
0.7730494141578674
0.2681569457054138
0.2972370982170105
0.14699384570121765
0.1897868663072586
0.20551516115665436
0.8086707592010498
0.6342302560806274
0.14721660315990448
0.338060200214386
0.8032736778259277
0.2155933827161789
0.5815138816833496
0.158666729927063
0.6913182139396667
0.7346615791320801
0.4920453429222107
0.8700377345085144
0.12327932566404343
0.8511491417884827
0.08163025975227356
0.7135757207870483
0.767198920249939
0.5136798024177551
0.6825929284095764
0.8487752079963684
0.7082626819610596
0.8955245614051819
0.796675980091095
0.7741599678993225
0.8282530307769775
0.6426863670349121
0.952659547328949
0.6289202570915222
0.6812050342559814
0.7225300669670105
0.7198880910873413
0.9624806046485901
0.5183807015419006
0.5723057389259338
0.8391137719154358
0.47090649604797363
0.8542914986610413
-0.011701373383402824
0.8536856174468994
0.59051513671875
0.7776994109153748
0.8243973851203918
0.723358154296875
0.6942168474197388
0.7474215030670166
0.5658861398696899
0.8064587116241455
0.863482654094696
0.8506773710250854
0.7365885376930237
0.7659797668457031
0.777259349822998
0.8209267854690552
0.8774376511573792
0.6515419483184814
0.3871612250804901
0.5866974592208862
0.5809721350669861
0.7930777072906494
0.9181174635887146
0.7113234996795654
0.8088847398757935
0.6957867741584778
0.16613146662712097
0.5655519366264343
0.8834341168403625
0.7043256163597107
0.7043564915657043
0.44367164373397827
0.33057984709739685
0.5457823872566223
0.7890331149101257
0.0040678707882761955
0.8123711943626404
0.919147789478302
0.7789350152015686
0.8213342428207397
0.3405565917491913
0.6899863481521606
0.7585574984550476
0.12091007828712463
0.5668053030967712
0.7314041256904602
0.8972682952880859
0.8086954355239868
0.7340848445892334
0.7087501287460327
0.8137117028236389
0.7291984558105469
0.8289141058921814
0.7114186882972717
0.8480546474456787
0.40808579325675964
0.3907897174358368
0.7795823216438293
0.8119271397590637
0.6893056631088257
0.14797663688659668
0.6565948128700256
0.1404588222503662
0.853104293346405
0.626226544380188
0.3810339570045471
0.5946351885795593
0.7758556008338928
0.845075786113739
0.9277084469795227
-0.010183176025748253
0.8781164884567261
0.6567943692207336
0.7403086423873901
0.4123069941997528
0.5828218460083008
0.7873772978782654
0.7289134860038757
0.6707180738449097
0.5298770666122437
0.7222824096679688
0.8417540788650513
0.9204763174057007
0.8616464138031006
0.7059118151664734
0.9911324977874756
0.7751752734184265
0.7093062996864319
0.5542134642601013
0.6496280431747437
0.05450620874762535
0.6748530864715576
0.8628790974617004
0.8300989866256714
0.9014452695846558
0.2066657394170761
0.759795069694519
0.6230594515800476
0.5639288425445557
0.7791172862052917
